pais_id,pais,año,mes,ccp_origen,producto_origen,ccp_destino,producto_destino,uni_med_id,uni_med,cantidad_por_millon
32,Argentina,1993,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,12.65
32,Argentina,1993,8,2211,Leche cruda,22230,Yogur ,l,Litros,12.65
32,Argentina,1999,6,2211,Leche cruda,22230,Yogur ,l,Litros,12.67
32,Argentina,2005,2,2211,Leche cruda,22222,Dulce de leche,l,Litros,12.7
32,Argentina,1993,5,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,12.71
32,Argentina,1995,1,2211,Leche cruda,22222,Dulce de leche,l,Litros,12.72
32,Argentina,2003,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,12.72
32,Argentina,1995,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,12.75
32,Argentina,1999,4,2211,Leche cruda,22230,Yogur ,l,Litros,12.76
32,Argentina,2007,4,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,12.76
32,Argentina,2001,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,12.78
32,Argentina,2004,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,12.78
32,Argentina,1990,12,2211,Leche cruda,22230,Yogur ,l,Litros,12.82
32,Argentina,2000,6,2211,Leche cruda,22230,Yogur ,l,Litros,12.83
32,Argentina,1994,7,2211,Leche cruda,22110,Leche esterilizada,l,Litros,12.85
32,Argentina,1994,1,2211,Leche cruda,22222,Dulce de leche,l,Litros,12.86
32,Argentina,1994,10,2211,Leche cruda,22222,Dulce de leche,l,Litros,12.93
32,Argentina,1994,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,12.95
32,Argentina,1991,4,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,12.97
32,Argentina,1997,1,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.01
32,Argentina,1993,10,2211,Leche cruda,22110,Leche esterilizada,l,Litros,13.02
32,Argentina,1995,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.04
32,Argentina,2002,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.04
32,Argentina,1996,7,2211,Leche cruda,22230,Yogur ,l,Litros,13.05
32,Argentina,2001,1,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.1
32,Argentina,2000,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.13
32,Argentina,1993,3,2211,Leche cruda,22110,Leche esterilizada,l,Litros,13.14
32,Argentina,2004,10,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.19
32,Argentina,1993,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.23
32,Argentina,2004,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.26
32,Argentina,1992,2,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.3
32,Argentina,2005,10,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.32
32,Argentina,1992,3,2211,Leche cruda,22230,Yogur ,l,Litros,13.33
32,Argentina,1999,11,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.33
32,Argentina,1993,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.34
32,Argentina,1992,2,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,13.36
32,Argentina,1993,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.37
32,Argentina,1994,2,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.41
32,Argentina,1993,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.42
32,Argentina,2006,10,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.43
32,Argentina,1995,3,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,13.44
32,Argentina,1991,3,2211,Leche cruda,22230,Yogur ,l,Litros,13.48
32,Argentina,1994,11,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.49
32,Argentina,2002,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.49
32,Argentina,1993,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.51
32,Argentina,1989,2,2211,Leche cruda,22230,Yogur ,l,Litros,13.53
32,Argentina,1997,5,2211,Leche cruda,22230,Yogur ,l,Litros,13.59
32,Argentina,1994,2,2211,Leche cruda,22110,Leche esterilizada,l,Litros,13.6
32,Argentina,1997,7,2211,Leche cruda,22230,Yogur ,l,Litros,13.61
32,Argentina,1998,5,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,13.63
32,Argentina,1992,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.65
32,Argentina,1990,7,2211,Leche cruda,22241,Manteca,l,Litros,13.67
32,Argentina,1995,10,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.74
32,Argentina,2007,1,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.76
32,Argentina,1996,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.77
32,Argentina,1998,5,2211,Leche cruda,22230,Yogur ,l,Litros,13.79
32,Argentina,2000,10,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.82
32,Argentina,1998,4,2211,Leche cruda,22230,Yogur ,l,Litros,13.83
32,Argentina,2003,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.85
32,Argentina,2005,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.85
32,Argentina,2005,11,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.89
32,Argentina,1994,8,2211,Leche cruda,22230,Yogur ,l,Litros,13.9
32,Argentina,2005,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.9
32,Argentina,2005,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.9
32,Argentina,2003,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.92
32,Argentina,2004,11,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.93
32,Argentina,2000,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.94
32,Argentina,2003,5,2211,Leche cruda,22230,Yogur ,l,Litros,13.94
32,Argentina,1990,11,2211,Leche cruda,22230,Yogur ,l,Litros,13.95
32,Argentina,1998,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,13.96
32,Argentina,2000,5,2211,Leche cruda,22241,Manteca,l,Litros,13.99
32,Argentina,1994,4,2211,Leche cruda,22230,Yogur ,l,Litros,14
32,Argentina,1994,9,2211,Leche cruda,22110,Leche esterilizada,l,Litros,14.02
32,Argentina,2000,4,2211,Leche cruda,22230,Yogur ,l,Litros,14.03
32,Argentina,2006,2,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.03
32,Argentina,2003,6,2211,Leche cruda,22230,Yogur ,l,Litros,14.04
32,Argentina,2001,2,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.05
32,Argentina,2000,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.06
32,Argentina,2003,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.06
32,Argentina,1993,6,2211,Leche cruda,22110,Leche esterilizada,l,Litros,14.09
32,Argentina,1995,11,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.1
32,Argentina,2004,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.14
32,Argentina,2003,4,2211,Leche cruda,22230,Yogur ,l,Litros,14.15
32,Argentina,1996,11,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.16
32,Argentina,2001,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.16
32,Argentina,2003,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.18
32,Argentina,2002,5,2211,Leche cruda,22230,Yogur ,l,Litros,14.2
32,Argentina,1993,12,2211,Leche cruda,22110,Leche esterilizada,l,Litros,14.21
32,Argentina,1998,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.22
32,Argentina,1991,8,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,14.24
32,Argentina,2001,10,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.24
32,Argentina,2002,4,2211,Leche cruda,22230,Yogur ,l,Litros,14.24
32,Argentina,1995,7,2211,Leche cruda,22230,Yogur ,l,Litros,14.26
32,Argentina,2002,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.27
32,Argentina,1996,10,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.28
32,Argentina,1996,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.28
32,Argentina,2000,5,2211,Leche cruda,22230,Yogur ,l,Litros,14.28
32,Argentina,2005,5,2211,Leche cruda,22241,Manteca,l,Litros,14.31
32,Argentina,1993,6,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,14.34
32,Argentina,1994,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.37
32,Argentina,1998,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.38
32,Argentina,1995,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.41
32,Argentina,1998,11,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.42
32,Argentina,1989,10,2211,Leche cruda,22230,Yogur ,l,Litros,14.43
32,Argentina,1999,5,2211,Leche cruda,22230,Yogur ,l,Litros,14.46
32,Argentina,1994,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.47
32,Argentina,2003,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.47
32,Argentina,2002,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.48
32,Argentina,2005,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.49
32,Argentina,2006,11,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.51
32,Argentina,2002,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.53
32,Argentina,1991,9,2211,Leche cruda,22230,Yogur ,l,Litros,14.54
32,Argentina,2007,8,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,14.56
32,Argentina,1997,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.57
32,Argentina,1998,10,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.58
32,Argentina,1999,7,2211,Leche cruda,22230,Yogur ,l,Litros,14.58
32,Argentina,1993,5,2211,Leche cruda,22110,Leche esterilizada,l,Litros,14.6
32,Argentina,1998,6,2211,Leche cruda,22230,Yogur ,l,Litros,14.6
32,Argentina,1998,7,2211,Leche cruda,22230,Yogur ,l,Litros,14.64
32,Argentina,1998,3,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,14.66
32,Argentina,1990,7,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,14.68
32,Argentina,2003,7,2211,Leche cruda,22230,Yogur ,l,Litros,14.71
32,Argentina,1993,10,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.72
32,Argentina,1996,4,2211,Leche cruda,22230,Yogur ,l,Litros,14.75
32,Argentina,1996,5,2211,Leche cruda,22230,Yogur ,l,Litros,14.79
32,Argentina,2001,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.79
32,Argentina,2002,7,2211,Leche cruda,22230,Yogur ,l,Litros,14.79
32,Argentina,1995,4,2211,Leche cruda,22230,Yogur ,l,Litros,14.8
32,Argentina,2002,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.81
32,Argentina,2000,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.83
32,Argentina,2001,5,2211,Leche cruda,22230,Yogur ,l,Litros,14.85
32,Argentina,2004,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.85
32,Argentina,2004,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.85
32,Argentina,2002,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,14.86
32,Argentina,2004,5,2211,Leche cruda,22230,Yogur ,l,Litros,14.89
32,Argentina,1995,8,2211,Leche cruda,22230,Yogur ,l,Litros,14.94
32,Argentina,1997,11,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.1
32,Argentina,2000,11,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.13
32,Argentina,1997,8,2211,Leche cruda,22230,Yogur ,l,Litros,15.16
32,Argentina,2007,2,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.17
32,Argentina,1994,10,2211,Leche cruda,22110,Leche esterilizada,l,Litros,15.18
32,Argentina,2002,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.18
32,Argentina,2001,11,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.19
32,Argentina,2007,11,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.25
32,Argentina,1999,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.26
32,Argentina,2002,5,2211,Leche cruda,22241,Manteca,l,Litros,15.26
32,Argentina,1996,4,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,15.31
32,Argentina,1996,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.33
32,Argentina,1995,5,2211,Leche cruda,22230,Yogur ,l,Litros,15.36
32,Argentina,1995,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.38
32,Argentina,1993,7,2211,Leche cruda,22241,Manteca,l,Litros,15.39
32,Argentina,1993,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.39
32,Argentina,2002,8,2211,Leche cruda,22230,Yogur ,l,Litros,15.43
32,Argentina,2004,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.44
32,Argentina,2005,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.48
32,Argentina,1992,12,2211,Leche cruda,22230,Yogur ,l,Litros,15.58
32,Argentina,1998,8,2211,Leche cruda,22230,Yogur ,l,Litros,15.58
32,Argentina,1995,2,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.69
32,Argentina,2006,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.7
32,Argentina,1998,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.71
32,Argentina,1997,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.74
32,Argentina,2006,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.77
32,Argentina,2001,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.8
32,Argentina,2007,6,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,15.85
32,Argentina,1993,2,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,15.86
32,Argentina,2000,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.88
32,Argentina,2001,6,2211,Leche cruda,22230,Yogur ,l,Litros,15.88
32,Argentina,1990,6,2211,Leche cruda,22241,Manteca,l,Litros,15.89
32,Argentina,1998,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.94
32,Argentina,1999,10,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.97
32,Argentina,2001,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,15.97
32,Argentina,2005,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,16
32,Argentina,1993,2,2211,Leche cruda,22230,Yogur ,l,Litros,16.01
32,Argentina,1999,2,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.05
32,Argentina,1997,2,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.1
32,Argentina,1996,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.13
32,Argentina,2006,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.15
32,Argentina,1997,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.18
32,Argentina,2007,6,2211,Leche cruda,22241,Manteca,l,Litros,16.2
32,Argentina,1999,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.21
32,Argentina,1997,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.23
32,Argentina,1996,2,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.26
32,Argentina,1993,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.28
32,Argentina,1997,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.29
32,Argentina,1989,1,2211,Leche cruda,22230,Yogur ,l,Litros,16.33
32,Argentina,2004,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.34
32,Argentina,1996,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.36
32,Argentina,1996,9,2211,Leche cruda,22230,Yogur ,l,Litros,16.38
32,Argentina,2000,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.41
32,Argentina,1990,1,2211,Leche cruda,22230,Yogur ,l,Litros,16.44
32,Argentina,1997,10,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.46
32,Argentina,1999,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.47
32,Argentina,2001,4,2211,Leche cruda,22230,Yogur ,l,Litros,16.48
32,Argentina,2005,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.49
32,Argentina,1991,1,2211,Leche cruda,22230,Yogur ,l,Litros,16.53
32,Argentina,1998,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.54
32,Argentina,2007,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.54
32,Argentina,1999,1,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.56
32,Argentina,2007,5,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.57
32,Argentina,2000,8,2211,Leche cruda,22230,Yogur ,l,Litros,16.58
32,Argentina,1999,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.59
32,Argentina,1995,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.64
32,Argentina,2003,8,2211,Leche cruda,22230,Yogur ,l,Litros,16.65
32,Argentina,2001,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.66
32,Argentina,1998,2,2211,Leche cruda,22230,Yogur ,l,Litros,16.72
32,Argentina,2006,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.77
32,Argentina,2007,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.8
32,Argentina,1999,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.81
32,Argentina,1993,9,2211,Leche cruda,22230,Yogur ,l,Litros,16.84
32,Argentina,1998,1,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.85
32,Argentina,1997,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.91
32,Argentina,1994,2,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,16.95
32,Argentina,2000,9,2211,Leche cruda,22230,Yogur ,l,Litros,16.95
32,Argentina,1999,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,16.97
32,Argentina,1992,2,2211,Leche cruda,22230,Yogur ,l,Litros,17.02
32,Argentina,1999,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.04
32,Argentina,2006,9,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.1
32,Argentina,1995,6,2211,Leche cruda,22241,Manteca,l,Litros,17.14
32,Argentina,1991,10,2211,Leche cruda,22230,Yogur ,l,Litros,17.17
32,Argentina,1994,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.17
32,Argentina,1994,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.19
32,Argentina,1996,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.26
32,Argentina,1992,11,2211,Leche cruda,22230,Yogur ,l,Litros,17.28
32,Argentina,2000,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.28
32,Argentina,1997,3,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,17.29
32,Argentina,2001,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.3
32,Argentina,1999,8,2211,Leche cruda,22230,Yogur ,l,Litros,17.36
32,Argentina,1996,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.37
32,Argentina,1993,3,2211,Leche cruda,22230,Yogur ,l,Litros,17.43
32,Argentina,1997,4,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,17.44
32,Argentina,1993,1,2211,Leche cruda,22110,Leche esterilizada,l,Litros,17.47
32,Argentina,1993,8,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,17.48
32,Argentina,1998,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.49
32,Argentina,1994,3,2211,Leche cruda,22110,Leche esterilizada,l,Litros,17.53
32,Argentina,2001,7,2211,Leche cruda,22230,Yogur ,l,Litros,17.56
32,Argentina,1994,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.58
32,Argentina,2007,10,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.63
32,Argentina,1991,9,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,17.68
32,Argentina,1998,2,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,17.68
32,Argentina,1998,9,2211,Leche cruda,22230,Yogur ,l,Litros,17.7
32,Argentina,1995,4,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,17.71
32,Argentina,2004,6,2211,Leche cruda,22230,Yogur ,l,Litros,17.73
32,Argentina,1996,8,2211,Leche cruda,22230,Yogur ,l,Litros,17.77
32,Argentina,2000,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.77
32,Argentina,2003,3,2211,Leche cruda,22230,Yogur ,l,Litros,17.8
32,Argentina,1997,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.84
32,Argentina,1998,2,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.87
32,Argentina,1994,4,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.89
32,Argentina,2001,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,17.97
32,Argentina,1997,2,2211,Leche cruda,22230,Yogur ,l,Litros,18.08
32,Argentina,1993,8,2211,Leche cruda,22241,Manteca,l,Litros,18.21
32,Argentina,1997,9,2211,Leche cruda,22230,Yogur ,l,Litros,18.23
32,Argentina,2006,5,2211,Leche cruda,22241,Manteca,l,Litros,18.24
32,Argentina,1996,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,18.28
32,Argentina,2006,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,18.31
32,Argentina,1994,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,18.37
32,Argentina,1995,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,18.4
32,Argentina,1994,4,2211,Leche cruda,22110,Leche esterilizada,l,Litros,18.43
32,Argentina,2006,12,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,18.44
32,Argentina,1994,1,2211,Leche cruda,22110,Leche esterilizada,l,Litros,18.51
32,Argentina,1992,1,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,18.54
32,Argentina,1996,8,2211,Leche cruda,22110,Leche esterilizada,l,Litros,18.57
32,Argentina,2002,9,2211,Leche cruda,22230,Yogur ,l,Litros,18.58
32,Argentina,2007,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,18.61
32,Argentina,2001,8,2211,Leche cruda,22230,Yogur ,l,Litros,18.7
32,Argentina,2001,9,2211,Leche cruda,22230,Yogur ,l,Litros,18.71
32,Argentina,1995,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,18.77
32,Argentina,1998,3,2211,Leche cruda,22230,Yogur ,l,Litros,18.79
32,Argentina,1994,11,2211,Leche cruda,22110,Leche esterilizada,l,Litros,18.85
32,Argentina,2002,3,2211,Leche cruda,22230,Yogur ,l,Litros,18.87
32,Argentina,1997,4,2211,Leche cruda,22230,Yogur ,l,Litros,18.88
32,Argentina,1999,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,18.94
32,Argentina,2006,2,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,19.02
32,Argentina,1994,5,2211,Leche cruda,22110,Leche esterilizada,l,Litros,19.07
32,Argentina,1995,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,19.1
32,Argentina,2006,6,2211,Leche cruda,22241,Manteca,l,Litros,19.11
32,Argentina,1994,6,2211,Leche cruda,22110,Leche esterilizada,l,Litros,19.13
32,Argentina,2007,12,2211,Leche cruda,22222,Dulce de leche,l,Litros,19.14
32,Argentina,1995,9,2211,Leche cruda,22230,Yogur ,l,Litros,19.17
32,Argentina,2002,2,2211,Leche cruda,22230,Yogur ,l,Litros,19.25
32,Argentina,1993,10,2211,Leche cruda,22230,Yogur ,l,Litros,19.42
32,Argentina,1994,3,2211,Leche cruda,22230,Yogur ,l,Litros,19.43
32,Argentina,1998,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,19.45
32,Argentina,1997,3,2211,Leche cruda,22222,Dulce de leche,l,Litros,19.61
32,Argentina,2003,3,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,19.61
32,Argentina,2003,5,2211,Leche cruda,22241,Manteca,l,Litros,19.65
32,Argentina,2007,7,2211,Leche cruda,22222,Dulce de leche,l,Litros,19.68
32,Argentina,2007,2,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,19.69
32,Argentina,1997,5,2211,Leche cruda,22241,Manteca,l,Litros,19.74
32,Argentina,2003,2,2211,Leche cruda,22230,Yogur ,l,Litros,19.77
32,Argentina,2006,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,19.85
32,Argentina,2004,7,2211,Leche cruda,22230,Yogur ,l,Litros,20.08
32,Argentina,1997,3,2211,Leche cruda,22230,Yogur ,l,Litros,20.1
32,Argentina,2006,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,20.13
32,Argentina,1997,2,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,20.2
32,Argentina,2004,4,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,20.3
32,Argentina,1995,11,2211,Leche cruda,22110,Leche esterilizada,l,Litros,20.33
32,Argentina,1998,1,2211,Leche cruda,22230,Yogur ,l,Litros,20.37
32,Argentina,1989,11,2211,Leche cruda,22230,Yogur ,l,Litros,20.38
32,Argentina,1991,12,2211,Leche cruda,22230,Yogur ,l,Litros,20.47
32,Argentina,2007,6,2211,Leche cruda,22222,Dulce de leche,l,Litros,20.5
32,Argentina,1990,5,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,20.63
32,Argentina,1991,11,2211,Leche cruda,22230,Yogur ,l,Litros,20.68
32,Argentina,1994,9,2211,Leche cruda,22230,Yogur ,l,Litros,20.69
32,Argentina,1995,10,2211,Leche cruda,22230,Yogur ,l,Litros,20.69
32,Argentina,2003,9,2211,Leche cruda,22230,Yogur ,l,Litros,20.69
32,Argentina,2007,8,2211,Leche cruda,22222,Dulce de leche,l,Litros,20.75
32,Argentina,1995,2,2211,Leche cruda,22110,Leche esterilizada,l,Litros,20.78
32,Argentina,2001,2,2211,Leche cruda,22230,Yogur ,l,Litros,20.85
32,Argentina,1993,1,2211,Leche cruda,22230,Yogur ,l,Litros,20.89
32,Argentina,1994,2,2211,Leche cruda,22230,Yogur ,l,Litros,20.91
32,Argentina,1998,6,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,20.91
32,Argentina,1999,2,2211,Leche cruda,22230,Yogur ,l,Litros,20.91
32,Argentina,2000,3,2211,Leche cruda,22230,Yogur ,l,Litros,20.92
32,Argentina,1995,8,2211,Leche cruda,22110,Leche esterilizada,l,Litros,20.95
32,Argentina,1995,12,2211,Leche cruda,22110,Leche esterilizada,l,Litros,20.96
32,Argentina,1996,3,2211,Leche cruda,22230,Yogur ,l,Litros,20.97
32,Argentina,2005,2,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,21
32,Argentina,2001,12,2211,Leche cruda,22230,Yogur ,l,Litros,21.08
32,Argentina,1995,2,2211,Leche cruda,22230,Yogur ,l,Litros,21.21
32,Argentina,2000,2,2211,Leche cruda,22230,Yogur ,l,Litros,21.22
32,Argentina,1989,2,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,21.27
32,Argentina,2000,10,2211,Leche cruda,22230,Yogur ,l,Litros,21.32
32,Argentina,1990,6,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,21.35
32,Argentina,2002,11,2211,Leche cruda,22230,Yogur ,l,Litros,21.43
32,Argentina,1996,10,2211,Leche cruda,22230,Yogur ,l,Litros,21.45
32,Argentina,1997,10,2211,Leche cruda,22230,Yogur ,l,Litros,21.49
